,InterestID
1377459379,93
1377459379,108
1377459379,158
1377459379,166
1377459379,13
1377459379,137
1377459379,159
1377459379,2
1377459379,4
1377459379,7
1377459379,29
1377459379,45
1377459379,78
1377459379,132
1377459379,5
1377459379,40
1377459379,72
1377459379,121
1377459379,124
1377459379,183
1377459379,186
1377459379,207
1377459379,196
36981067,21
36981067,91
36981067,109
36981067,56
36981067,86
36981067,110
36981067,144
36981067,146
36981067,171
36981067,53
36981067,58
36981067,64
36981067,69
36981067,93
36981067,94
36981067,157
36981067,167
36981067,14
36981067,18
36981067,57
36981067,60
36981067,136
36981067,2
36981067,4
36981067,20
36981067,29
36981067,45
36981067,46
36981067,78
36981067,132
36981067,153
36981067,5
36981067,27
36981067,33
36981067,72
36981067,85
36981067,120
36981067,121
36981067,124
36981067,141
36981067,181
36981067,186
36981067,187
36981067,191
36981067,193
36981067,200
36981067,202
1129163561,49
1129163561,50
1129163561,32
1129163561,83
1129163561,92
1129163561,58
1129163561,69
1129163561,93
1129163561,94
1129163561,134
1129163561,157
1129163561,158
1129163561,167
1129163561,14
1129163561,65
1129163561,20
1129163561,29
1129163561,45
1124388513,61
1124388513,103
1124388513,32
1124388513,56
1124388513,83
1124388513,92
1124388513,144
1124388513,146
1124388513,171
1124388513,54
1124388513,58
1124388513,69
1124388513,93
1124388513,94
1124388513,134
1124388513,158
1124388513,166
1124388513,167
1124388513,14
1124388513,68
1124388513,129
1124388513,140
1124388513,165
1124388513,2
1124388513,29
1124388513,78
1124388513,125
1124388513,33
1124388513,72
1124388513,112
1124388513,121
1124388513,180
1124388513,181
1124388513,182
1124388513,183
1124388513,186
1124388513,187
1124388513,188
1124388513,189
1124388513,195
1124388513,196
1124388513,202
1576656324,202
1129163561,46
1129163561,126
1129163561,153
1129163561,27
1129163561,80
1129163561,124
1129163561,182
1129163561,186
1129163561,187
1129163561,188
1129163561,189
1129163561,196
1129163561,199
1129163561,202
1129163561,203
418261250,176
418261250,49
418261250,73
418261250,109
2131167702,21
2131167702,73
2131167702,173
2131167702,86
2131167702,171
2131167702,11
2131167702,64
2131167702,122
2131167702,167
2131167702,129
2131167702,2
2131167702,4
2131167702,7
2131167702,8
2131167702,29
2131167702,132
2131167702,5
2131167702,27
2131167702,112
2131167702,124
2131167702,181
2131167702,182
2131167702,183
2131167702,186
2131167702,207
2131167702,205
2131167702,196
2131167702,199
2131167702,202
163961309,78
163961309,125
163961309,126
163961309,132
163961309,153
163961309,5
163961309,27
163961309,28
163961309,33
163961309,119
163961309,124
163961309,194
163961309,204
1661118975,9
1661118975,118
1661118975,25
1661118975,10
1661118975,69
1661118975,108
1661118975,134
1661118975,166
1661118975,7
1661118975,46
1661118975,78
1661118975,125
1661118975,126
1661118975,180
1661118975,184
1661118975,186
1661118975,187
1661118975,188
1661118975,190
1661118975,195
1661118975,200
1661118975,201
1661118975,202
1661118975,204
207498329,9
207498329,35
207498329,49
207498329,50
207498329,61
207498329,82
207498329,91
207498329,107
207498329,109
207498329,118
207498329,32
207498329,44
207498329,179
207498329,71
207498329,83
207498329,86
207498329,92
207498329,106
207498329,110
207498329,144
207498329,146
207498329,151
207498329,171
207498329,10
207498329,69
207498329,122
207498329,166
207498329,167
207498329,172
207498329,14
207498329,130
207498329,138
207498329,156
207498329,165
207498329,2
207498329,45
207498329,46
207498329,62
207498329,78
207498329,81
207498329,132
207498329,153
207498329,5
207498329,27
207498329,80
207498329,120
207498329,121
207498329,182
207498329,191
207498329,196
207498329,199
207498329,202
2071169494,103
2071169494,118
2071169494,76
2071169494,83
2071169494,146
2071169494,171
2071169494,69
2071169494,93
2071169494,122
2071169494,157
2071169494,158
2071169494,167
2071169494,29
2071169494,46
2071169494,78
2071169494,125
2071169494,5
2071169494,80
1576969474,133
1576969474,10
1576969474,69
1576969474,93
1576969474,157
1576969474,167
1576969474,5
1576969474,72
1576969474,80
1576969474,85
1576969474,124
1576969474,196
1576969474,202
1296639903,130
1296639903,147
1296639903,165
1296639903,2
1296639903,4
1296639903,29
1296639903,125
1296639903,126
1296639903,33
1296639903,112
1296639903,183
330764591,2
330764591,7
330764591,29
330764591,126
330764591,33
330764591,72
330764591,112
330764591,187
330764591,196
330764591,199
330764591,203
239748271,133
239748271,39
239748271,105
239748271,146
239748271,10
239748271,11
239748271,58
239748271,69
239748271,93
239748271,94
239748271,122
239748271,134
239748271,157
239748271,166
239748271,167
239748271,2
239748271,4
239748271,7
239748271,45
239748271,46
239748271,62
239748271,78
239748271,153
239748271,66
239748271,72
239748271,112
239748271,120
239748271,141
239748271,183
239748271,188
239748271,199
239748271,203
381011443,181
381011443,187
381011443,196
1489109913,77
1489109913,96
381011443,202
2090560107,49
2090560107,73
2090560107,12
2090560107,26
2090560107,32
2090560107,83
2090560107,110
33928878,69
33928878,94
33928878,167
33928878,13
33928878,14
33928878,2
33928878,29
33928878,153
33928878,112
33928878,120
1369307254,29
1369307254,125
1369307254,126
1369307254,33
1369307254,72
1369307254,112
1369307254,187
1369307254,189
1369307254,194
1369307254,195
1369307254,196
1489109913,118
380436192,77
380436192,114
1485727201,21
1485727201,31
1485727201,160
1485727201,56
1485727201,71
1485727201,142
1485727201,58
1485727201,69
1485727201,93
1485727201,94
1485727201,167
1485727201,88
1485727201,29
1485727201,46
1485727201,125
1485727201,72
1485727201,112
1485727201,121
1485727201,188
1485727201,195
1485727201,199
658230086,103
658230086,32
658230086,76
658230086,86
658230086,144
1224847200,21
1224847200,31
1224847200,56
1224847200,71
1224847200,83
1224847200,58
1224847200,64
1224847200,69
1224847200,93
1224847200,94
1224847200,157
1224847200,14
1224847200,17
1224847200,57
1224847200,60
1224847200,2
1224847200,29
1224847200,45
1224847200,46
1224847200,5
1224847200,72
1162918115,134
1162918115,157
601393371,160
601393371,26
601393371,69
601393371,157
601393371,167
601393371,13
226306911,73
226306911,91
226306911,109
226306911,118
226306911,143
226306911,83
226306911,69
226306911,93
226306911,94
226306911,137
226306911,140
226306911,33
226306911,112
226306911,188
524444429,176
524444429,104
524444429,114
524444429,32
524444429,56
524444429,71
524444429,83
524444429,110
524444429,146
524444429,58
524444429,69
524444429,94
524444429,166
524444429,13
524444429,14
524444429,57
524444429,60
524444429,138
524444429,156
524444429,2
524444429,29
1154784144,21
1154784144,31
1154784144,49
1154784144,73
1154784144,143
1154784144,32
1154784144,56
1154784144,71
1154784144,83
1154784144,146
1154784144,171
1154784144,53
1154784144,58
1154784144,69
1154784144,94
1154784144,108
1154784144,157
1154784144,166
1154784144,167
1154784144,14
1154784144,17
1154784144,18
1154784144,60
1154784144,88
1154784144,130
1154784144,159
1154784144,165
1154784144,168
1154784144,2
1154784144,4
1154784144,7
1154784144,20
1154784144,29
1154784144,45
1154784144,27
1154784144,33
1154784144,112
1154784144,121
1154784144,181
1154784144,186
601393371,14
601393371,37
601393371,65
601393371,128
601393371,136
601393371,2
601393371,4
601393371,29
601393371,45
601393371,78
601393371,126
601393371,5
601393371,33
601393371,40
601393371,66
601393371,72
601393371,121
601393371,184
354788086,181
354788086,182
354788086,186
354788086,202
649504346,21
649504346,31
649504346,118
649504346,143
649504346,56
649504346,71
649504346,83
649504346,86
649504346,146
649504346,171
649504346,53
649504346,58
35465754,202
649504346,69
80075089,133
1164769397,35
1164769397,49
1164769397,50
457620946,21
622125713,21
622125713,56
622125713,83
622125713,10
622125713,58
622125713,69
622125713,93
622125713,134
622125713,157
622125713,167
622125713,129
237414943,61
237414943,82
237414943,103
237414943,25
237414943,146
237414943,58
237414943,69
237414943,93
237414943,158
237414943,29
237414943,46
237414943,125
237414943,126
237414943,5
237414943,33
237414943,66
237414943,72
237414943,80
237414943,90
237414943,112
237414943,180
237414943,183
237414943,187
237414943,188
237414943,189
457620946,109
1520717987,103
492447358,9
1332390500,118
1332390500,32
2142140112,122
2142140112,134
2142140112,167
2142140112,14
2142140112,51
2142140112,60
2142140112,79
1824778956,49
1824778956,50
1824778956,61
1824778956,96
1824778956,114
2100588033,176
2100588033,21
2100588033,49
2100588033,109
2100588033,133
2100588033,143
2100588033,26
2100588033,56
1465129153,176
1465129153,61
1465129153,173
1465129153,118
1465129153,143
1465129153,56
1465129153,71
1465129153,83
1465129153,171
1465129153,58
1465129153,69
1465129153,94
1465129153,122
1465129153,13
1465129153,57
1465129153,129
1465129153,147
1465129153,149
1465129153,2
1465129153,4
1465129153,29
1465129153,45
1465129153,72
1465129153,112
1465129153,120
1465129153,121
330764591,77
330764591,114
330764591,32
330764591,76
330764591,83
330764591,86
1907483985,173
2120559333,9
2120559333,35
2120559333,61
2120559333,73
2120559333,77
2120559333,82
2120559333,175
2120559333,96
2120559333,107
2120559333,32
2120559333,44
2120559333,179
2120559333,76
2120559333,87
2120559333,92
2120559333,145
2120559333,146
2120559333,164
2120559333,171
649504346,93
649504346,94
649504346,157
649504346,167
1391607955,103
1391607955,118
1391607955,32
1391607955,71
1391607955,92
1391607955,146
1391607955,171
1391607955,58
1391607955,69
1391607955,93
1391607955,94
1391607955,166
1391607955,167
1391607955,2
1391607955,29
1391607955,46
1391607955,125
1391607955,126
1391607955,112
1391607955,181
1391607955,184
1391607955,187
1391607955,188
1391607955,189
1391607955,203
1421809624,2
1772397764,176
1772397764,31
1772397764,143
1772397764,32
1772397764,56
1772397764,86
1772397764,53
1772397764,58
1772397764,64
1772397764,69
1772397764,93
1772397764,94
1772397764,97
1772397764,134
1772397764,157
1772397764,158
1772397764,166
1772397764,167
1772397764,13
1772397764,14
1772397764,57
1772397764,60
1772397764,129
1772397764,130
1772397764,2
1772397764,4
1772397764,7
1772397764,20
1772397764,29
1772397764,45
1772397764,46
1772397764,126
1772397764,132
1772397764,5
1262863086,32
1262863086,123
116881411,124
1744863733,77
1744863733,109
1744863733,32
1744863733,83
1744863733,92
1744863733,110
1744863733,123
1744863733,144
1744863733,146
1744863733,171
1744863733,11
1744863733,58
1744863733,94
1744863733,108
1744863733,134
1744863733,157
1744863733,166
1744863733,167
1744863733,138
492447358,50
492447358,61
492447358,77
492447358,173
492447358,133
492447358,44
492447358,76
492447358,87
492447358,145
492447358,146
492447358,151
492447358,164
492447358,171
492447358,10
492447358,64
492447358,69
492447358,93
492447358,122
492447358,134
492447358,157
381011443,174
381011443,133
381011443,143
381011443,71
381011443,83
381011443,146
381011443,53
381011443,64
381011443,69
381011443,157
381011443,13
381011443,14
381011443,60
381011443,129
381011443,2
381011443,20
381011443,29
381011443,132
381011443,72
381011443,112
381011443,121
985549317,72
985549317,112
985549317,120
985549317,121
492447358,167
492447358,172
492447358,2
492447358,4
492447358,7
492447358,8
492447358,29
492447358,45
1262863086,164
1262863086,10
1262863086,64
1262863086,69
1262863086,122
1262863086,134
1262863086,166
1962631301,187
1962631301,191
1962631301,201
1528279950,21
1528279950,174
1262863086,149
1262863086,2
1262863086,4
1262863086,7
1262863086,29
1262863086,45
1262863086,46
1262863086,125
1262863086,5
1262863086,27
1262863086,28
1262863086,80
1262863086,85
1262863086,90
1262863086,112
1262863086,124
1528279950,82
1528279950,91
1528279950,143
1528279950,150
1528279950,12
1528279950,179
1528279950,56
463875561,77
463875561,82
463875561,91
463875561,32
463875561,71
463875561,146
463875561,58
463875561,69
463875561,157
463875561,166
985549317,180
985549317,184
985549317,185
2058236997,73
2058236997,109
2058236997,150
2058236997,32
2058236997,179
2058236997,83
2058236997,86
2058236997,87
2058236997,92
2058236997,106
2058236997,110
2058236997,123
2058236997,144
2058236997,145
2058236997,146
2058236997,151
2058236997,171
2058236997,64
2058236997,69
2058236997,93
2058236997,122
2058236997,134
2058236997,157
